loan_id,origination_date,loan_amount,interest_rate,term_months,credit_score,dti,ltv,status,employment_length_years,annual_income,dq_score,prob_default,prob_delinquent,prob_prepaid,is_anomaly,exception_probability,exception_type
101812620634,2009-07-01,277399.7831228412,0.0575113522171181,360,737,0.4,0.89,Prepaid,1,231666.66666666663,100.0,0.2464978098869323,0.2286243140697479,0.5587301651636759,0,0.40530056197147846,High variance in ltv
102218329006,2009-07-01,101069.80208499002,0.0484283919657373,360,728,0.32,0.74,Delinquent,2,105208.33333333334,100.0,0.2464978098869323,0.3173076907793681,0.2437680413325627,0,0.05677857956649146,High variance in loan_amount
102218329006,2009-07-01,101747.29360512328,0.0402282815472862,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.4861111144224803,0.2041798730691274,0.2580308665831883,0,0.1635640553525467,High variance in interest_rate
102458150755,2009-07-01,147614.68640313824,0.0501077754749707,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.2464978098869323,0.1304619262615839,0.2437680413325627,0,0.21488419288538718,High variance in employment_length_years
101812620634,2009-07-01,277439.81895980303,0.0539950461291844,360,737,0.4,0.89,Prepaid,1,231666.66666666663,100.0,0.1563017268975575,0.2111243158578872,0.3920634984970093,0,0.26966798897069366,High variance in ltv
100829595540,2009-07-01,174171.00498907792,0.0561363848974048,360,666,0.32,0.8,Current,5,182291.6666666667,90.0,0.1563017268975575,0.2286243140697479,0.2580308665831883,0,0.11632257480915653,High variance in credit_score
100039488159,2009-07-01,155662.13067452106,0.0381047411439138,180,795,0.36,0.62,Prepaid,5,143518.5185185185,100.0,0.3799247741699219,0.2286243140697479,0.3365079462528229,0,0.37356671284438747,High variance in term_months
100050465903,2009-07-01,302055.0109449681,0.0523773986686011,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.1563017268975575,0.2286243140697479,0.3125763237476349,0,0.3215514654924425,High variance in dti
100050465903,2009-07-01,302055.0109449681,0.0596201350960345,360,710,0.54,0.74,Default,2,382716.049382716,100.0,0.4861111144224803,0.2286243190368016,0.2437680413325627,0,0.38722754924320246,High variance in dti
100039488159,2009-07-01,155307.2995208766,0.0374944321180734,180,795,0.36,0.62,Default,5,143518.5185185185,90.0,0.4103535413742065,0.2286243140697479,0.2437680413325627,0,0.4736669565491254,High variance in term_months
102458150755,2009-07-01,147307.09040473934,0.04220226780343,360,754,0.29,0.71,Prepaid,2,170114.94252873564,100.0,0.1715914408365885,0.162093968441089,0.3920634984970093,0,0.07587076092612532,High variance in interest_rate
100829595540,2009-07-01,177133.03337465625,0.0526393609555402,360,666,0.32,0.8,Current,5,182291.6666666667,100.0,0.2464978098869323,0.2286243140697479,0.2437680413325627,0,0.37738745616265534,High variance in credit_score
101812620634,2009-07-01,276047.9122004775,0.0523149921508619,360,737,0.4,0.89,Current,1,231666.66666666663,100.0,0.1563017268975575,0.2111243158578872,0.2437680413325627,0,0.4922841947273694,High variance in ltv
102218329006,2009-07-01,100848.21490496442,0.0425483730092093,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.3526841501394908,0.1740834861993789,0.2580308665831883,0,0.047259518738960615,High variance in interest_rate
102218329006,2009-07-01,101357.01548596504,0.0467155062898419,360,728,0.32,0.74,Prepaid,2,105208.33333333334,100.0,0.2464978098869323,0.2111243158578872,0.3920634984970093,0,0.02114575349815273,High variance in loan_amount
102458150755,2009-07-01,148588.3172064846,0.041875895962252,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.2464978098869323,0.0737179468075434,0.2580308665831883,0,0.06956190208952961,High variance in interest_rate
101812620634,2009-07-01,278849.602097021,0.0518296780347213,360,737,0.4,0.89,Current,1,231666.66666666663,100.0,0.1563017268975575,0.2286243140697479,0.2437680413325627,0,0.27808795597254743,High variance in ltv
100829595540,2009-07-01,174410.6352430558,0.0533446833620005,360,666,0.32,0.8,Prepaid,5,182291.6666666667,100.0,0.2464978098869323,0.2091915309429168,0.3319480220476786,0,0.1929179084825804,High variance in credit_score
101812620634,2009-07-01,277940.4746439382,0.046015705293798,360,737,0.4,0.89,Default,1,231666.66666666663,100.0,0.2762135664621989,0.2041798730691274,0.2711970110734303,0,0.23286883471925368,High variance in ltv
100829595540,2009-07-01,175547.09738117002,0.0483403529605813,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.276926577091217,0.2041798730691274,0.2437680413325627,0,0.4864490606297659,High variance in credit_score
100039488159,2009-07-01,155010.2330610196,0.041892795670021,180,795,0.36,0.62,Current,5,143518.5185185185,100.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.24690538275307305,High variance in term_months
100050465903,2009-07-01,302055.0109449681,0.0531951691709046,360,710,0.54,0.74,Default,2,382716.049382716,100.0,0.2762135664621989,0.2111243158578872,0.2580308665831883,0,0.30190242095040365,High variance in dti
101812620634,2009-07-01,277797.8073475661,0.0572322818414502,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.2464978098869323,0.2339743574460347,0.2580308665831883,0,0.44602896375169565,High variance in ltv
100039488159,2009-07-01,155813.50963600064,0.0457456805717603,180,795,0.36,0.62,Current,5,143518.5185185185,100.0,0.2464978098869323,0.2048236727714538,0.2580308665831883,0,0.27847581374112806,High variance in term_months
102218329006,2009-07-01,101324.16635248844,0.0419319389389307,360,728,0.32,0.74,Prepaid,2,105208.33333333334,100.0,0.2464978098869323,0.2041798730691274,0.5920634965101877,0,0.04215789250400459,High variance in interest_rate
100050465903,2009-07-01,302055.0109449681,0.0537251139128957,360,710,0.54,0.74,Default,2,382716.049382716,100.0,0.2762135664621989,0.2111243158578872,0.2903541028499603,0,0.25922809434411354,High variance in dti
101812620634,2009-07-01,278130.7405772861,0.0542075342596123,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.0813953578472137,0.2339743574460347,0.2711970110734303,0,0.27485944234934834,High variance in ltv
102218329006,2009-07-01,102441.27328906611,0.0499804259624881,360,728,0.32,0.74,Prepaid,2,105208.33333333334,100.0,0.2464978098869323,0.2286243140697479,0.3142857253551483,0,0.21291414133403452,High variance in annual_income
101812620634,2009-07-01,277689.7332434065,0.0495015088073093,360,737,0.4,0.89,Current,1,231666.66666666663,100.0,0.2464978098869323,0.2041798730691274,0.2459096560875574,0,0.1831765849743583,High variance in ltv
100050465903,2009-07-01,302055.0109449681,0.0548118264878757,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.2464978098869323,0.2286243140697479,0.3125763237476349,0,0.19450036426730244,High variance in dti
102458150755,2009-07-01,146975.6123586657,0.0410328761443311,360,754,0.29,0.71,Default,2,170114.94252873564,100.0,0.276926577091217,0.2041798730691274,0.2437680413325627,0,0.13631015644477684,High variance in interest_rate
100039488159,2009-07-01,153752.21681803514,0.0442821511384594,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.2464978098869323,0.2339743574460347,0.2580308665831883,0,0.3894893195096384,High variance in term_months
102458150755,2009-07-01,149098.7768519872,0.043266434440648,360,754,0.29,0.71,Prepaid,2,170114.94252873564,100.0,0.2464978098869323,0.2111243158578872,0.3631270627180735,0,0.09974041827572544,High variance in interest_rate
102458150755,2009-07-01,146564.13784882057,0.0333830488379592,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.2464978098869323,0.2111243158578872,0.2711970110734303,0,0.4692623138037211,High variance in interest_rate
100829595540,2009-07-01,175681.95297129496,0.0593211382433101,360,666,0.32,0.8,Delinquent,5,182291.6666666667,100.0,0.2464978098869323,0.2339743574460347,0.2580308665831883,0,0.12422690263000169,High variance in credit_score
100039488159,2009-07-01,155595.1570254369,0.0351991580367168,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.3799247741699219,0.3637493401765823,0.2580308665831883,0,0.6368629634934755,High variance in term_months
102218329006,2009-07-01,100782.3187967728,0.044805087336013,360,728,0.32,0.74,Current,2,105208.33333333334,100.0,0.2464978098869323,0.2286243140697479,0.2437680413325627,0,0.0,High variance in loan_amount
102458150755,2009-07-01,147869.85694563232,0.0434652718813946,360,754,0.29,0.71,Default,2,170114.94252873564,100.0,0.5346405307451884,0.2041798730691274,0.2580308665831883,0,0.04596293740710744,High variance in interest_rate
100829595540,2009-07-01,174559.95551330302,0.0454951509580349,360,666,0.32,0.8,Current,5,182291.6666666667,100.0,0.2464978098869323,0.1362179468075434,0.2437680413325627,0,0.5580258156732737,High variance in credit_score
100023020488,2009-08-01,55357.78736034828,0.0575349430832267,240,714,0.36,0.55,Delinquent,3,50925.92592592592,100.0,0.2464978098869323,0.4903846134742101,0.2580308665831883,0,0.3040020967906426,High variance in ltv
100023020488,2009-08-01,55519.34651424117,0.0508718108688111,240,714,0.36,0.55,Delinquent,3,50925.92592592592,80.0,0.2464978098869323,0.2339743574460347,0.2437680413325627,0,0.2439269164603416,High variance in ltv
100023020488,2009-08-01,55624.11981705215,0.0510512015984531,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.3526841501394908,0.2111243158578872,0.2437680413325627,0,0.2385628048281272,High variance in ltv
100023020488,2009-08-01,52528.35549987271,0.0629831849802383,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2041798730691274,0.5587301651636759,1,0.8619876436501107,High variance in interest_rate
100023020488,2009-08-01,54872.08240851924,0.0663846621293681,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2041798730691274,0.5601745545864105,0,0.6835001251431161,High variance in interest_rate
100023020488,2009-08-01,55096.99596499272,0.0552890088444602,240,714,0.36,0.55,Default,3,50925.92592592592,90.0,0.276926577091217,0.1333974649508794,0.2437680413325627,0,0.13643117214948763,High variance in ltv
100023020488,2009-08-01,56687.14163507256,0.0567032741534615,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.1563017268975575,0.2041798730691274,0.2580308665831883,0,0.5857097122099648,High variance in ltv
100023020488,2009-08-01,55899.59987543325,0.0553806651112105,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.1563017268975575,0.1999468108018239,0.3920634984970093,0,0.3362593256182418,High variance in ltv
100023020488,2009-08-01,54139.58663471605,0.0486438359143464,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2464978098869323,0.1316270033518473,0.2437680413325627,0,0.45149313704336247,High variance in ltv
100023020488,2009-08-01,53962.75384567354,0.0529144095984157,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.276926577091217,0.2041798730691274,0.2437680413325627,0,0.35945052755158524,High variance in ltv
100023020488,2009-08-01,53330.59471887863,0.0591181587492988,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.3526841501394908,0.1806641817092895,0.2580308665831883,0,0.618358414714077,High variance in ltv
100023020488,2009-08-01,55214.0937441302,0.0561448991287319,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.3526841501394908,0.2041798730691274,0.2437680413325627,0,0.21681764724857688,High variance in ltv
100023020488,2009-08-01,55857.65962320202,0.0488706337351133,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.3526841501394908,0.2034556667009989,0.2316468308369318,0,0.3747053448351447,High variance in ltv
100023020488,2009-08-01,54349.357430878175,0.0547054953400995,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2464978098869323,0.1292735040187835,0.2580308665831883,0,0.1901200850191429,High variance in ltv
100023020488,2009-08-01,54174.50280320749,0.0550301486715693,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2464978098869323,0.1362179468075434,0.2580308665831883,0,0.21161875893573245,High variance in ltv
100023020488,2009-08-01,54754.61188399713,0.0443960403948707,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.1563017268975575,0.1583339571952819,0.5587301651636759,0,0.610473940619882,High variance in ltv
100023020488,2009-08-01,54776.53721467415,0.0546593312752924,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.1292735040187835,0.3365079462528229,0,0.14277744540807458,High variance in ltv
100023020488,2009-08-01,54979.09840603585,0.0459668541323804,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2464978098869323,0.1292735040187835,0.2437680413325627,0,0.5267420949519805,High variance in ltv
100023020488,2009-08-01,55259.72250172148,0.0615776201461717,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.1569358532627423,0.5587301651636759,0,0.47306800492879286,High variance in ltv
100023020488,2009-08-01,55825.41634898803,0.0510254045659552,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.3526841501394908,0.2111243158578872,0.2437680413325627,0,0.26582685170923115,High variance in ltv
100023020488,2009-08-01,54528.96169438168,0.0563382951023456,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2464978098869323,0.2041798730691274,0.2437680413325627,0,0.24129374093069722,High variance in ltv
100023020488,2009-08-01,55013.00189187791,0.0549280727905428,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.1362179468075434,0.2437680413325627,0,0.1367490828126532,High variance in ltv
100023020488,2009-08-01,54025.31832977268,0.055198874284482,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.2762135664621989,0.1362179468075434,0.2580308665831883,0,0.2844286880924204,High variance in ltv
100023020488,2009-08-01,54761.05195313359,0.0549969184185537,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.1362179468075434,0.2903541028499603,0,0.14373288383817928,High variance in ltv
100023020488,2009-08-01,54319.97527842151,0.059588910308299,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.2762135664621989,0.1806641817092895,0.2711970110734303,0,0.44559743803544927,High variance in ltv
100023020488,2009-08-01,54730.593165555445,0.0487292961662396,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.1316270033518473,0.2437680413325627,0,0.32073166786021634,High variance in ltv
100023020488,2009-08-01,54486.133082663306,0.0505613000787434,240,714,0.36,0.55,Delinquent,3,50925.92592592592,100.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.27924512373510424,High variance in ltv
100023020488,2009-08-01,56765.4542402811,0.0525953273489566,240,714,0.36,0.55,Delinquent,3,50925.92592592592,100.0,0.2464978098869323,0.2081976532936096,0.2580308665831883,0,0.5151078202973326,High variance in ltv
100023020488,2009-08-01,55645.37594958515,0.0515224873929961,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2762135664621989,0.2111243158578872,0.2569341858228047,0,0.23018873032346143,High variance in ltv
100023020488,2009-08-01,55113.517345251246,0.0573583603202161,240,714,0.36,0.55,Prepaid,3,50925.92592592592,80.0,0.2464978098869323,0.2041798730691274,0.2437680413325627,0,0.225249419474169,High variance in ltv
100023020488,2009-08-01,54207.4792615673,0.0520710765035493,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2064923693736394,0.2437680413325627,0,0.26604165485317266,High variance in ltv
100023020488,2009-08-01,55384.065448939305,0.0535026814517378,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2762135664621989,0.2286243140697479,0.2580308665831883,0,0.21057835404642156,High variance in ltv
100023020488,2009-08-01,54528.06813421057,0.0617159331331969,240,714,0.36,0.55,Current,3,50925.92592592592,80.0,0.2464978098869323,0.1569358532627423,0.3920634984970093,0,0.48058195100599,High variance in ltv
100023020488,2009-08-01,54892.96964004544,0.0495882221344788,240,714,0.36,0.55,Delinquent,3,50925.92592592592,100.0,0.2464978098869323,0.149616123487552,0.2580308665831883,0,0.24450831905079173,High variance in ltv
100023020488,2009-08-01,53679.76679297936,0.0551078941859768,240,714,0.36,0.55,Delinquent,3,50925.92592592592,100.0,0.2762135664621989,0.1362179468075434,0.2580308665831883,0,0.4126714599297099,High variance in ltv
100023020488,2009-08-01,55872.32063672068,0.0501143141208756,240,714,0.36,0.55,Delinquent,3,50925.92592592592,100.0,0.276926577091217,0.2286243140697479,0.2437680413325627,0,0.30120525702045464,High variance in ltv
100023020488,2009-08-01,55515.04768630605,0.0448563987554786,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2286243140697479,0.2437680413325627,0,0.648169605794463,High variance in ltv
100023020488,2009-08-01,54240.8673384463,0.0565489522396552,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2762135664621989,0.2041798730691274,0.2437680413325627,0,0.2614892555930267,High variance in ltv
100023020488,2009-08-01,53405.57234120563,0.0584414190298799,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2762135664621989,0.2055216630299886,0.2580308665831883,0,0.5693958825728724,High variance in ltv
100023020488,2009-08-01,56551.15197552252,0.0550852513293462,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.1563017268975575,0.174792210261027,0.2711970110734303,0,0.5016999419090726,High variance in ltv
100023020488,2009-08-01,56266.91114918662,0.0538196464595647,240,714,0.36,0.55,Delinquent,3,50925.92592592592,100.0,0.2464978098869323,0.2041798730691274,0.2711970110734303,0,0.39957382373663064,High variance in ltv
100023020488,2009-08-01,54887.67195030917,0.050686056547578,240,714,0.36,0.55,Prepaid,3,50925.92592592592,90.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.1950304868385433,High variance in ltv
100023020488,2009-08-01,54227.17478546243,0.0542969739730244,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.2464978098869323,0.1292735040187835,0.2711970110734303,0,0.2292763974128048,High variance in ltv
100023020488,2009-08-01,55280.99186773504,0.0573047998410174,240,714,0.36,0.55,Current,3,50925.92592592592,100.0,0.2464978098869323,0.2041798730691274,0.2437680413325627,0,0.26306073352515347,High variance in ltv
100023020488,2009-08-01,55120.2956317119,0.0600287806278676,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.2472108205159505,0.1806641817092895,0.2711970110734303,0,0.3925364497831112,High variance in ltv
100023020488,2009-08-01,56163.16375215496,0.0520365620295982,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2111243158578872,0.2711970110734303,0,0.3604889091305046,High variance in ltv
100023020488,2009-08-01,53484.80893780145,0.0468534038599273,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2041798730691274,0.2437680413325627,0,0.7066258678466701,High variance in ltv
100023020488,2009-08-01,55097.67609854883,0.0506151647110611,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2111243158578872,0.2437680413325627,0,0.20019947971233232,High variance in ltv
100023020488,2009-08-01,54747.43184860684,0.0501857710866141,240,714,0.36,0.55,Prepaid,3,50925.92592592592,100.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.2299999491818262,High variance in ltv
100023020488,2009-08-01,55045.571839903816,0.052959960507105,240,714,0.36,0.55,Default,3,50925.92592592592,100.0,0.2464978098869323,0.2041798730691274,0.2316468308369318,0,0.16842589141772046,High variance in ltv
100352555665,2009-09-01,165865.7551941701,0.0387342852344094,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.2827025552590688,0.2111243158578872,0.2459096560875574,0,0.4434686461440852,High variance in dti
100352555665,2009-09-01,164184.18971503456,0.0546321865613764,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.1563017268975575,0.2319576491912206,0.2569341858228047,0,0.35190003298946215,High variance in dti
100352555665,2009-09-01,164436.27544719604,0.0513218503250906,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2580308665831883,0,0.16983586320106603,High variance in dti
100352555665,2009-09-01,165570.59866859316,0.0427493959253041,360,762,0.19,0.75,Prepaid,5,289473.6842105263,90.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.16388270996187393,High variance in dti
100352555665,2009-09-01,165686.05145999845,0.0436356998642336,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.4096405307451884,0.2111243158578872,0.2580308665831883,0,0.14839130282856616,High variance in dti
100352555665,2009-09-01,164530.8243478953,0.0515157642666645,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2711970110734303,0,0.16315792479592583,High variance in dti
100352555665,2009-09-01,164750.96396044362,0.0552227893175889,360,762,0.19,0.75,Delinquent,5,289473.6842105263,100.0,0.1563017268975575,0.2319576491912206,0.2580308665831883,0,0.3809375069913654,High variance in dti
100352555665,2009-09-01,163569.85862203938,0.0537699649429134,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.2464978098869323,0.2286243140697479,0.2711970110734303,0,0.39606226586932425,High variance in dti
100352555665,2009-09-01,165021.00384163277,0.0517665094100826,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2711970110734303,0,0.17016639911223008,High variance in dti
100352555665,2009-09-01,164179.3176816483,0.0446198823391607,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.3799247741699219,0.2286243140697479,0.2580308665831883,0,0.20445275671564644,High variance in dti
100352555665,2009-09-01,165917.86194705477,0.0518828251477387,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2580308665831883,0,0.2513200530057029,High variance in dti
100352555665,2009-09-01,164102.74562851418,0.0413581361119248,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.2464978098869323,0.2079528272151947,0.2459096560875574,0,0.3188028169768,High variance in dti
100352555665,2009-09-01,164423.10813047684,0.0434296068463163,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.3799247741699219,0.2111243158578872,0.2580308665831883,0,0.1782123958563867,High variance in dti
100352555665,2009-09-01,163875.35790816214,0.0440513447086291,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2580308665831883,0,0.2653805022486798,High variance in dti
100352555665,2009-09-01,165046.98059376475,0.0439386235564747,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2580308665831883,0,0.1413250207591018,High variance in dti
100352555665,2009-09-01,164285.64858197363,0.0441906151693876,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2580308665831883,0,0.19272299454739095,High variance in dti
100352555665,2009-09-01,164796.954613957,0.0427904596505937,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.1612717688290134,High variance in dti
100352555665,2009-09-01,165774.63405342933,0.0455281979403802,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.2827025552590688,0.2286243140697479,0.2437680413325627,0,0.14565138550444579,High variance in dti
100352555665,2009-09-01,163338.47993773103,0.0556557853472029,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.1563017268975575,0.2319576491912206,0.2580308665831883,0,0.5219066120511973,High variance in dti
100352555665,2009-09-01,165067.5184814101,0.0515774018753267,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2711970110734303,0,0.1665402669645789,High variance in dti
100352555665,2009-09-01,167720.16916658962,0.0519687702160346,360,762,0.19,0.75,Delinquent,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2580308665831883,0,0.5590193219312156,High variance in dti
100352555665,2009-09-01,167092.38727568547,0.0499663204701135,360,762,0.19,0.75,Current,5,289473.6842105263,90.0,0.2827025552590688,0.2111243158578872,0.2580308665831883,0,0.4225492121218516,High variance in dti
100352555665,2009-09-01,166135.5656401806,0.0459720766454477,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.3124183118343353,0.2041798730691274,0.2437680413325627,0,0.22543828869839988,High variance in dti
100352555665,2009-09-01,165401.71172209893,0.0457697005013767,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.2827025552590688,0.2041798730691274,0.2437680413325627,0,0.14116332243237262,High variance in dti
100352555665,2009-09-01,166053.8020520349,0.0530281892940247,360,762,0.19,0.75,Delinquent,5,289473.6842105263,100.0,0.2827025552590688,0.2286243140697479,0.2316468308369318,0,0.357243231178469,High variance in dti
100352555665,2009-09-01,165203.46363586723,0.0514708043853453,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.1563017268975575,0.2111243158578872,0.2711970110734303,0,0.18291569550478826,High variance in dti
100352555665,2009-09-01,165497.99829124546,0.0434376661205286,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.3799247741699219,0.2111243158578872,0.2580308665831883,0,0.1234761899521355,High variance in dti
100352555665,2009-09-01,165757.5077100473,0.0479222839499351,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.2464978098869323,0.2319576491912206,0.2580308665831883,0,0.13450587086300037,High variance in dti
100352555665,2009-09-01,165081.87413938632,0.0473694201213956,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.2464978098869323,0.2319576491912206,0.2711970110734303,0,0.12607562781469928,High variance in dti
100352555665,2009-09-01,163762.18450117315,0.0486968728061395,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.2472108205159505,0.2286243140697479,0.2580308665831883,0,0.257499925725149,High variance in dti
100352555665,2009-09-01,166479.94413889002,0.0487863701555364,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.2472108205159505,0.2286243140697479,0.2580308665831883,0,0.30096003354926026,High variance in dti
100352555665,2009-09-01,163802.12210741115,0.0494146590887775,360,762,0.19,0.75,Delinquent,5,289473.6842105263,100.0,0.3799247741699219,0.2048733333746592,0.2580308665831883,0,0.2546505261107096,High variance in dti
100352555665,2009-09-01,165385.31737972883,0.0436999180057262,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.4096405307451884,0.2111243158578872,0.2580308665831883,0,0.13837333226618698,High variance in dti
100352555665,2009-09-01,163997.4706353622,0.0594119103241869,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.4096405307451884,0.136726493636767,0.2580308665831883,0,0.536195238350809,High variance in dti
100352555665,2009-09-01,165074.09478041978,0.0474210736626826,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.2464978098869323,0.2319576491912206,0.2580308665831883,0,0.12607562781469928,High variance in dti
100352555665,2009-09-01,165629.6288419236,0.045325489317785,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.4096405307451884,0.207111453016599,0.2437680413325627,0,0.13364243983289226,High variance in dti
100352555665,2009-09-01,164191.70171464485,0.0493533604877533,360,762,0.19,0.75,Delinquent,5,289473.6842105263,100.0,0.38063778479894,0.2048733333746592,0.2580308665831883,0,0.19961114763316545,High variance in dti
100352555665,2009-09-01,165955.14232050124,0.0434726144041987,360,762,0.19,0.75,Prepaid,5,289473.6842105263,100.0,0.4096405307451884,0.2111243158578872,0.2580308665831883,0,0.22065591789394412,High variance in dti
100352555665,2009-09-01,164927.17108734313,0.042000778152676,360,762,0.19,0.75,Current,5,289473.6842105263,100.0,0.1563017268975575,0.2041798730691274,0.2580308665831883,0,0.23119674069500373,High variance in dti
100352555665,2009-09-01,163922.2552220707,0.0456210653995017,360,762,0.19,0.75,Delinquent,5,289473.6842105263,100.0,0.2827025552590688,0.2286243140697479,0.2437680413325627,0,0.23978085134334592,High variance in dti
100352555665,2009-09-01,164136.0092303202,0.0499812678301361,360,762,0.19,0.75,Default,5,289473.6842105263,100.0,0.2827025552590688,0.2111243158578872,0.2580308665831883,0,0.20127340227045687,High variance in dti
100352555665,2009-09-01,164910.87996048722,0.0481620487309202,360,762,0.19,0.75,Default,5,289473.6842105263,90.0,0.2464978098869323,0.2319576491912206,0.2580308665831883,0,0.1285306387253784,High variance in dti
100352555665,2009-09-01,163592.53622562345,0.0424730853382333,360,762,0.19,0.75,Delinquent,5,289473.6842105263,100.0,0.1563017268975575,0.2286243140697479,0.2437680413325627,0,0.34205378834662703,High variance in dti
